#queryIndex	queryItem	stringId	preferredName	annotation
180	DNAJC9	9606.ENSP00000362041	DNAJC9	DnaJ homolog subfamily C member 9; May play a role as co-chaperone of the Hsp70 family proteins HSPA1A, HSPA1B and HSPA8; DNAJ heat shock proteins
181	OLIG2	9606.ENSP00000331040	OLIG2	Oligodendrocyte transcription factor 2; Required for oligodendrocyte and motor neuron specification in the spinal cord, as well as for the development of somatic motor neurons in the hindbrain. Cooperates with OLIG1 to establish the pMN domain of the embryonic neural tube. Antagonist of V2 interneuron and of NKX2-2-induced V3 interneuron development (By similarity); Basic helix-loop-helix proteins
182	PHF3	9606.ENSP00000262043	PHF3	PHD finger protein 3
183	KRT77	9606.ENSP00000342710	KRT77	Keratin, type II cytoskeletal 1b; Keratins, type II; Belongs to the intermediate filament family
184	PPFIBP1	9606.ENSP00000314724	PPFIBP1	Ppfia binding protein 1; Liprin-beta-1; May regulate the disassembly of focal adhesions. Did not bind receptor-like tyrosine phosphatases type 2A; Sterile alpha motif domain containing
185	MSC	9606.ENSP00000321445	MSC	Musculin; Transcription repressor capable of inhibiting the transactivation capability of TCF3/E47. May play a role in regulating antigen-dependent B-cell differentiation; Basic helix-loop-helix proteins
186	SRXN1	9606.ENSP00000371388	SRXN1	Sulfiredoxin-1; Contributes to oxidative stress resistance by reducing cysteine-sulfinic acid formed under exposure to oxidants in the peroxiredoxins PRDX1, PRDX2, PRDX3 and PRDX4. Does not act on PRDX5 or PRDX6. May catalyze the reduction in a multi-step process by acting both as a specific phosphotransferase and a thioltransferase; Belongs to the sulfiredoxin family
187	FAM43A	9606.ENSP00000371397	FAM43A	Protein FAM43A; Family with sequence similarity 43 member A; Belongs to the FAM43 family
188	ABCB1	9606.ENSP00000478255	ABCB1	Multidrug resistance protein 1; Energy-dependent efflux pump responsible for decreased drug accumulation in multidrug-resistant cells; ATP binding cassette subfamily B
189	KYNU	9606.ENSP00000264170	KYNU	Kynureninase; Catalyzes the cleavage of L-kynurenine (L-Kyn) and L-3- hydroxykynurenine (L-3OHKyn) into anthranilic acid (AA) and 3- hydroxyanthranilic acid (3-OHAA), respectively. Has a preference for the L-3-hydroxy form. Also has cysteine-conjugate-beta-lyase activity
190	TNS1	9606.ENSP00000171887	TNS1	Tensin-1; Involved in fibrillar adhesion formation. May be involved in cell migration, cartilage development and in linking signal transduction pathways to the cytoskeleton; C2 tensin-type domain containing
191	NECTIN3	9606.ENSP00000418070	PVRL3	Poliovirus receptor-related protein 3; Nectin-3; Plays a role in cell-cell adhesion through heterophilic trans-interactions with nectin-like proteins or nectins, such as trans-interaction with NECTIN2 at Sertoli-spermatid junctions. Trans-interaction with PVR induces activation of CDC42 and RAC small G proteins through common signaling molecules such as SRC and RAP1. Also involved in the formation of cell-cell junctions, including adherens junctions and synapses. Induces endocytosis- mediated down-regulation of PVR from the cell surface, resulting in reduction of cell movement and prol [...] 
192	PRSS3P2	9606.ENSP00000485444	PRSS3P2	Trypsin-2; In the ileum, may be involved in defensin processing, including DEFA5; Belongs to the peptidase S1 family
193	CLEC7A	9606.ENSP00000302569	CLEC7A	C-type lectin domain family 7 member A; Lectin that functions as pattern receptor specific for beta-1,3-linked and beta-1,6-linked glucans, such as cell wall constituents from pathogenic bacteria and fungi. Necessary for the TLR2-mediated inflammatory response and for TLR2-mediated activation of NF-kappa-B. Enhances cytokine production in macrophages and dendritic cells. Mediates production of reactive oxygen species in the cell. Mediates phagocytosis of C.albicans conidia. Binds T-cells in a way that does not involve their surface glycans and plays a role in T-cell activation. Stimula [...] 
194	CD24	9606.ENSP00000483985	CD24	CD24 molecule; Signal transducer CD24; May have a pivotal role in cell differentiation of different cell types. Signaling could be triggered by the binding of a lectin-like ligand to the CD24 carbohydrates, and transduced by the release of second messengers derived from the GPI-anchor. Modulates B-cell activation responses. Promotes AG-dependent proliferation of B-cells, and prevents their terminal differentiation into antibody-forming cells. In association with SIGLEC10 may be involved in the selective suppression of the immune response to danger-associated molecular patterns (DAMPs)  [...] 
195	CCDC85C	9606.ENSP00000369592	CCDC85C	Coiled-coil domain-containing protein 85C; May play an important role in cortical development, especially in the maintenance of radial glia
196	FAM8A1	9606.ENSP00000259963	FAM8A1	Protein FAM8A1; Family with sequence similarity 8 member A1
197	ZNF26	9606.ENSP00000333725	ZNF26	Zinc finger protein 26; May be involved in transcriptional regulation; Zinc fingers C2H2-type
198	PCLAF	9606.ENSP00000300035	KIAA0101	Pcna clamp associated factor; PCNA-associated factor; PCNA-binding protein that acts as a regulator of DNA repair during DNA replication. Following DNA damage, the interaction with PCNA is disrupted, facilitating the interaction between monoubiquitinated PCNA and the translesion DNA synthesis DNA polymerase eta (POLH) at stalled replisomes, facilitating the bypass of replication-fork-blocking lesions. Also acts as a regulator of centrosome number
199	SYNJ2	9606.ENSP00000347792	SYNJ2	Synaptojanin-2; Inositol 5-phosphatase which may be involved in distinct membrane trafficking and signal transduction pathways. May mediate the inhibitory effect of Rac1 on endocytosis; Belongs to the synaptojanin family
200	PGLYRP4	9606.ENSP00000352672	PGLYRP4	Peptidoglycan recognition protein 4; Pattern receptor that binds to murein peptidoglycans (PGN) of Gram-positive bacteria. Has bactericidal activity towards Gram-positive bacteria. May kill Gram-positive bacteria by interfering with peptidoglycan biosynthesis. Binds also to Gram- negative bacteria, and has bacteriostatic activity towards Gram- negative bacteria. Plays a role in innate immunity; Peptidoglycan recognition proteins
201	PPP1R3B	9606.ENSP00000308318	PPP1R3B	Protein phosphatase 1 regulatory subunit 3B; Acts as a glycogen-targeting subunit for phosphatase PP1. Facilitates interaction of the PP1 with enzymes of the glycogen metabolism and regulates its activity. Suppresses the rate at which PP1 dephosphorylates (inactivates) glycogen phosphorylase and enhances the rate at which it activates glycogen synthase and therefore limits glycogen breakdown. Its activity is inhibited by PYGL, resulting in inhibition of the glycogen synthase and glycogen phosphorylase phosphatase activities of PP1. Dramatically increases basal and insulin-stimulated gl [...] 
202	DUSP1	9606.ENSP00000239223	DUSP1	Dual specificity protein phosphatase 1; Dual specificity phosphatase that dephosphorylates MAP kinase MAPK1/ERK2 on both 'Thr-183' and 'Tyr-185', regulating its activity during the meiotic cell cycle; Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
203	ARPP19	9606.ENSP00000455625	ARPP19	cAMP-regulated phosphoprotein 19; Protein phosphatase inhibitor that specifically inhibits protein phosphatase 2A (PP2A) during mitosis. When phosphorylated at Ser-62 during mitosis, specifically interacts with PPP2R2D (PR55-delta) and inhibits its activity, leading to inactivation of PP2A, an essential condition to keep cyclin-B1-CDK1 activity high during M phase. May indirectly enhance GAP-43 expression; Belongs to the endosulfine family
204	PMEPA1	9606.ENSP00000345826	PMEPA1	Protein TMEPAI; Functions as a negative regulator of TGF-beta signaling and thereby probably plays a role in cell proliferation, differentiation, apoptosis, motility, extracellular matrix production and immunosuppression. In the canonical TGF-beta pathway, ZFYVE9/SARA recruits the intracellular signal transducer and transcriptional modulators SMAD2 and SMAD3 to the TGF-beta receptor. Phosphorylated by the receptor, SMAD2 and SMAD3 then form a heteromeric complex with SMAD4 that translocates to the nucleus to regulate transcription. Through interaction with SMAD2 and SMAD3, LDLRAD4 may  [...] 
205	PPARD	9606.ENSP00000310928	PPARD	Peroxisome proliferator-activated receptor delta; Ligand-activated transcription factor. Receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Has a preference for poly-unsaturated fatty acids, such as gamma-linoleic acid and eicosapentanoic acid. Once activated by a ligand, the receptor binds to promoter elements of target genes. Regulates the peroxisomal beta-oxidation pathway of fatty acids. Functions as transcription activator for the acyl-CoA oxidase gene. Decreases expression of NPC1L1 once activated by a ligand; Belongs to the nuclear hormone  [...] 
206	CLN8	9606.ENSP00000328182	CLN8	Protein CLN8; Could play a role in cell proliferation during neuronal differentiation and in protection against cell death; TLC domain containing
207	SYN1	9606.ENSP00000295987	SYN1	Synapsin-1; Neuronal phosphoprotein that coats synaptic vesicles, binds to the cytoskeleton, and is believed to function in the regulation of neurotransmitter release. The complex formed with NOS1 and CAPON proteins is necessary for specific nitric-oxid functions at a presynaptic level; Synapsins
208	FBXO9	9606.ENSP00000244426	FBXO9	F-box only protein 9; Substrate recognition component of a SCF (SKP1-CUL1-F- box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of TTI1 and TELO2 in a CK2-dependent manner, thereby directly regulating mTOR signaling. SCF(FBXO9) recognizes and binds mTORC1-bound TTI1 and TELO2 when they are phosphorylated by CK2 following growth factor deprivation, leading to their degradation. In contrast, the SCF(FBXO9) does not mediate ubiquitination of TTI1 and TELO2 when they are part of the mTORC2 complex. As a consequence, mTO [...] 
209	FCHSD1	9606.ENSP00000399259	FCHSD1	FCH and double SH3 domains 1; F-BAR domain containing
210	CYB5R4	9606.ENSP00000358695	CYB5R4	Cytochrome b5 reductase 4; NADH-cytochrome b5 reductase involved in endoplasmic reticulum stress response pathway. Plays a critical role in protecting pancreatic beta-cells against oxidant stress, possibly by protecting the cell from excess buildup of reactive oxygen species (ROS). Reduces a variety of substrates in vitro, such as cytochrome c, feericyanide and methemoglobin
211	CHAC2	9606.ENSP00000295304	CHAC2	Glutathione-specific gamma-glutamylcyclotransferase 2; Catalyzes the cleavage of glutathione into 5-oxo-L- proline and a Cys-Gly dipeptide. Acts specifically on glutathione, but not on other gamma-glutamyl peptides
212	DUSP23	9606.ENSP00000357087	DUSP23	Dual specificity protein phosphatase 23; Protein phosphatase that mediates dephosphorylation of proteins phosphorylated on Tyr and Ser/Thr residues. In vitro, it can dephosphorylate p44-ERK1 (MAPK3) but not p54 SAPK-beta (MAPK10) in vitro. Able to enhance activation of JNK and p38 (MAPK14); Atypical dual specificity phosphatases
213	RALA	9606.ENSP00000005257	RALA	Ras-related protein Ral-A; Multifunctional GTPase involved in a variety of cellular processes including gene expression, cell migration, cell proliferation, oncogenic transformation and membrane trafficking. Accomplishes its multiple functions by interacting with distinct downstream effectors. Acts as a GTP sensor for GTP-dependent exocytosis of dense core vesicles. The RALA-exocyst complex regulates integrin-dependent membrane raft exocytosis and growth signaling. Key regulator of LPAR1 signaling and competes with GRK2 for binding to LPAR1 thus affecting the signaling properties of th [...] 
214	MYO5A	9606.ENSP00000382177	MYO5A	Unconventional myosin-Va; Processive actin-based motor that can move in large steps approximating the 36-nm pseudo-repeat of the actin filament. Involved in melanosome transport. Also mediates the transport of vesicles to the plasma membrane. May also be required for some polarization process involved in dendrite formation; Myosins, class V
215	HIGD1A	9606.ENSP00000398064	HIGD1A	HIG1 hypoxia inducible domain family member 1A; HIG1 domain family member 1A, mitochondrial; Proposed subunit of cytochrome c oxidase (COX, complex IV), which is the terminal component of the mitochondrial respiratory chain that catalyzes the reduction of oxygen to water. May play a role in the assembly of respiratory supercomplexes
216	DDI2	9606.ENSP00000417748	DDI2	DNA damage inducible 1 homolog 2; Belongs to the DDI1 family
217	CDK19	9606.ENSP00000357907	CDK19	Cyclin-dependent kinase 8/11; Cyclin dependent kinase 19; Belongs to the protein kinase superfamily. CMGC Ser/Thr protein kinase family. CDC2/CDKX subfamily
218	PLIN2	9606.ENSP00000276914	PLIN2	Perilipin-2; May be involved in development and maintenance of adipose tissue; Perilipins
219	NDC80	9606.ENSP00000261597	NDC80	Kinetochore protein NDC80 homolog; Acts as a component of the essential kinetochore- associated NDC80 complex, which is required for chromosome segregation and spindle checkpoint activity. Required for kinetochore integrity and the organization of stable microtubule binding sites in the outer plate of the kinetochore. The NDC80 complex synergistically enhances the affinity of the SKA1 complex for microtubules and may allow the NDC80 complex to track depolymerizing microtubules. Plays a role in chromosome congression and is essential for the end-on attachment of the kinetochores to spin [...] 
220	PIGK	9606.ENSP00000359848	PIGK	Phosphatidylinositol glycan anchor biosynthesis class k; GPI-anchor transamidase; Mediates GPI anchoring in the endoplasmic reticulum, by replacing a protein's C-terminal GPI attachment signal peptide with a pre-assembled GPI. During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with the substrate protein; Belongs to the peptidase C13 family
221	ADGRG3	9606.ENSP00000332900	GPR97	Adhesion G protein-coupled receptor G3; Orphan receptor that regulates migration of lymphatic endothelial cells in vitro via the small GTPases RhoA and CDC42. Regulates B-cell development (By similarity). Seems to signal through G-alpha(q)-proteins
222	ADAP2	9606.ENSP00000329468	ADAP2	Arf-GAP with dual PH domain-containing protein 2; GTPase-activating protein for the ADP ribosylation factor family (Potential). Binds phosphatidylinositol 3,4,5- trisphosphate (PtdInsP3) and inositol 1,3,4,5-tetrakisphosphate (InsP4). Possesses a stoichiometry of two binding sites for InsP4 with identical affinity; ArfGAPs
223	S100A7	9606.ENSP00000357712	S100A7	S100 calcium binding protein A7; EF-hand domain containing
224	FAM234B	9606.ENSP00000197268	KIAA1467	Family with sequence similarity 234 member b; Protein FAM234B; KIAA1467
225	ECHS1	9606.ENSP00000357535	ECHS1	Enoyl-CoA hydratase, mitochondrial; Straight-chain enoyl-CoA thioesters from C4 up to at least C16 are processed, although with decreasing catalytic rate. Has high substrate specificity for crotonyl-CoA and moderate specificity for acryloyl-CoA, 3-methylcrotonyl-CoA and methacrylyl-CoA. It is noteworthy that binds tiglyl-CoA, but hydrates only a small amount of this substrate
226	PRKCB	9606.ENSP00000305355	PRKCB	Protein kinase C beta type; Calcium-activated, phospholipid- and diacylglycerol (DAG)-dependent serine/threonine-protein kinase involved in various cellular processes such as regulation of the B-cell receptor (BCR) signalosome, oxidative stress-induced apoptosis, androgen receptor-dependent transcription regulation, insulin signaling and endothelial cells proliferation. Plays a key role in B-cell activation by regulating BCR-induced NF-kappa-B activation. Mediates the activation of the canonical NF-kappa-B pathway (NFKB1) by direct phosphorylation of CARD11/CARMA1 at 'Ser-559', 'Ser-64 [...] 
227	TMC5	9606.ENSP00000379531	TMC5	Transmembrane channel-like protein 5; Probable ion channel; Transmembrane channel likes
228	PCGF5	9606.ENSP00000445704	PCGF5	Polycomb group RING finger protein 5; Component of a Polycomb group (PcG) multiprotein PRC1- like complex, a complex class required to maintain the transcriptionally repressive state of many genes, including Hox genes, throughout development. PcG PRC1 complex acts via chromatin remodeling and modification of histones; it mediates monoubiquitination of histone H2A 'Lys-119', rendering chromatin heritably changed in its expressibility. Within the PRC1-like complex, regulates RNF2 ubiquitin ligase activity. Plays a redundant role with PCGF3 as part of a PRC1-like complex that mediates mon [...] 
229	RGS16	9606.ENSP00000356529	RGS16	Regulator of G-protein signaling 16; Regulates G protein-coupled receptor signaling cascades. Inhibits signal transduction by increasing the GTPase activity of G protein alpha subunits, thereby driving them into their inactive GDP-bound form. Plays an important role in the phototransduction cascade by regulating the lifetime and effective concentration of activated transducin alpha. May regulate extra and intracellular mitogenic signals (By similarity)
230	POLE2	9606.ENSP00000216367	POLE2	Dna polymerase epsilon 2, accessory subunit; DNA polymerase epsilon subunit 2; Participates in DNA repair and in chromosomal DNA replication
231	CLEC7A	9606.ENSP00000302569	CLEC7A	C-type lectin domain family 7 member A; Lectin that functions as pattern receptor specific for beta-1,3-linked and beta-1,6-linked glucans, such as cell wall constituents from pathogenic bacteria and fungi. Necessary for the TLR2-mediated inflammatory response and for TLR2-mediated activation of NF-kappa-B. Enhances cytokine production in macrophages and dendritic cells. Mediates production of reactive oxygen species in the cell. Mediates phagocytosis of C.albicans conidia. Binds T-cells in a way that does not involve their surface glycans and plays a role in T-cell activation. Stimula [...] 
233	ELOVL4	9606.ENSP00000358831	ELOVL4	Elongation of very long chain fatty acids protein 4; Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. Condensing enzyme that specifically elongates C24:0 and C26:0 acyl-CoAs. May participate in the production of saturated and monounsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and  [...] 
234	PSMA5	9606.ENSP00000271308	PSMA5	Proteasome subunit alpha type-5; Component of the 20S core proteasome complex involved in the proteolytic degradation of most intracellular proteins. This complex plays numerous essential roles within the cell by associating with different regulatory particles. Associated with two 19S regulatory particles, forms the 26S proteasome and thus participates in the ATP-dependent degradation of ubiquitinated proteins. The 26S proteasome plays a key role in the maintenance of protein homeostasis by removing misfolded or damaged proteins that could impair cellular functions, and by removing pro [...] 
235	SEMA7A	9606.ENSP00000261918	SEMA7A	Semaphorin 7a (john milton hagen blood group); Semaphorin-7A; Plays an important role in integrin-mediated signaling and functions both in regulating cell migration and immune responses. Promotes formation of focal adhesion complexes, activation of the protein kinase PTK2/FAK1 and subsequent phosphorylation of MAPK1 and MAPK3. Promotes production of proinflammatory cytokines by monocytes and macrophages. Plays an important role in modulating inflammation and T-cell-mediated immune responses. Promotes axon growth in the embryonic olfactory bulb. Promotes attachment, spreading and dendri [...] 
236	SLAMF7	9606.ENSP00000357022	SLAMF7	SLAM family member 7; Self-ligand receptor of the signaling lymphocytic activation molecule (SLAM) family. SLAM receptors triggered by homo- or heterotypic cell-cell interactions are modulating the activation and differentiation of a wide variety of immune cells and thus are involved in the regulation and interconnection of both innate and adaptive immune response. Activities are controlled by presence or absence of small cytoplasmic adapter proteins, SH2D1A/SAP and/or SH2D1B/EAT-2. Isoform 1 mediates NK cell activation through a SH2D1A-independent extracellular signal- regulated ERK-m [...] 
237	PLPP3	9606.ENSP00000360296	PPAP2B	Phosphatidate phosphatase; Phospholipid phosphatase 3; Catalyzes the conversion of phosphatidic acid (PA) to diacylglycerol (DG). In addition it hydrolyzes lysophosphatidic acid (LPA), ceramide-1-phosphate (C-1-P) and sphingosine-1- phosphate (S-1-P). The relative catalytic efficiency is LPA = PA > C-1-P > S-1-P. May be involved in cell adhesion and in cell-cell interactions
238	LMNA	9606.ENSP00000357283	LMNA	Prelamin-A/C; Lamins are components of the nuclear lamina, a fibrous layer on the nucleoplasmic side of the inner nuclear membrane, which is thought to provide a framework for the nuclear envelope and may also interact with chromatin. Lamin A and C are present in equal amounts in the lamina of mammals. Plays an important role in nuclear assembly, chromatin organization, nuclear membrane and telomere dynamics. Required for normal development of peripheral nervous system and skeletal muscle and for muscle satellite cell proliferation. Required for osteoblastogenesis and bone formation. A [...] 
239	TMEM45B	9606.ENSP00000281441	TMEM45B	Transmembrane protein 45B
240	METTL26	9606.ENSP00000440765	C16orf13	Methyltransferase-like 26; Chromosome 16 open reading frame 13
241	SYNJ2	9606.ENSP00000347792	SYNJ2	Synaptojanin-2; Inositol 5-phosphatase which may be involved in distinct membrane trafficking and signal transduction pathways. May mediate the inhibitory effect of Rac1 on endocytosis; Belongs to the synaptojanin family
242	PLAU	9606.ENSP00000361850	PLAU	Urokinase-type plasminogen activator; Specifically cleaves the zymogen plasminogen to form the active enzyme plasmin
243	UBE2F	9606.ENSP00000478474	UBE2F	NEDD8-conjugating enzyme UBE2F; Accepts the ubiquitin-like protein NEDD8 from the UBA3- NAE1 E1 complex and catalyzes its covalent attachment to other proteins. The specific interaction with the E3 ubiquitin ligase RBX2, but not RBX1, suggests that the RBX2-UBE2F complex neddylates specific target proteins, such as CUL5
244	CAMK1	9606.ENSP00000256460	CAMK1	Calcium/calmodulin-dependent protein kinase type 1; Calcium/calmodulin-dependent protein kinase that operates in the calcium-triggered CaMKK-CaMK1 signaling cascade and, upon calcium influx, regulates transcription activators activity, cell cycle, hormone production, cell differentiation, actin filament organization and neurite outgrowth. Recognizes the substrate consensus sequence [MVLIF]-x-R-x(2)-[ST]-x(3)-[MVLIF]. Regulates axonal extension and growth cone motility in hippocampal and cerebellar nerve cells. Upon NMDA receptor-mediated Ca(2+) elevation, promotes dendritic growth in h [...] 
245	MAP4	9606.ENSP00000353375	MAP4	Microtubule-associated protein 4; Non-neuronal microtubule-associated protein. Promotes microtubule assembly
246	ADRB2	9606.ENSP00000305372	ADRB2	Beta-2 adrenergic receptor; Beta-adrenergic receptors mediate the catecholamine- induced activation of adenylate cyclase through the action of G proteins. The beta-2-adrenergic receptor binds epinephrine with an approximately 30-fold greater affinity than it does norepinephrine; Belongs to the G-protein coupled receptor 1 family. Adrenergic receptor subfamily. ADRB2 sub-subfamily
247	HINT2	9606.ENSP00000259667	HINT2	Histidine triad nucleotide-binding protein 2, mitochondrial; Hydrolase probably involved in steroid biosynthesis. May play a role in apoptosis. Has adenosine phosphoramidase activity; Belongs to the HINT family
248	BMAL2	9606.ENSP00000266503	ARNTL2	Aryl hydrocarbon receptor nuclear translocator-like protein 2; Transcriptional activator which forms a core component of the circadian clock. The circadian clock, an internal time- keeping system, regulates various physiological processes through the generation of approximately 24 hour circadian rhythms in gene expression, which are translated into rhythms in metabolism and behavior. It is derived from the Latin roots 'circa' (about) and 'diem' (day) and acts as an important regulator of a wide array of physiological functions including metabolism, sleep, body temperature, blood pressu [...] 
249	YIPF5	9606.ENSP00000274496	YIPF5	Protein YIPF5; Plays a role in transport between endoplasmic reticulum and Golgi; Yip1 domain containing
250	GNA12	9606.ENSP00000275364	GNA12	Guanine nucleotide-binding protein subunit alpha-12; Guanine nucleotide-binding proteins (G proteins) are involved as modulators or transducers in various transmembrane signaling systems. Activates effector molecule RhoA by binding and activating RhoGEFs (ARHGEF12/LARG). GNA12-dependent Rho signaling subsequently regulates transcription factor AP-1 (activating protein-1) (By similarity). GNA12-dependent Rho signaling also regulates protein phosphatese 2A activation causing dephosphorylation of its target proteins. Promotes tumor cell invasion and metastasis by activating RhoA/ROCK sign [...] 
251	NDRG3	9606.ENSP00000345292	NDRG3	Protein NDRG3; NDRG family member 3; Belongs to the NDRG family
252	TRAPPC6A	9606.ENSP00000006275	TRAPPC6A	Trafficking protein particle complex subunit 6A; May play a role in vesicular transport during the biogenesis of melanosomes; Trafficking protein particle complex
253	GLTP	9606.ENSP00000315263	GLTP	Glycolipid transfer protein; Accelerates the intermembrane transfer of various glycolipids. Catalyzes the transfer of various glycosphingolipids between membranes but does not catalyze the transfer of phospholipids. May be involved in the intracellular translocation of glucosylceramides
254	BBS9	9606.ENSP00000242067	BBS9	Bardet-biedl syndrome 9 protein; Protein PTHB1; The BBSome complex is thought to function as a coat complex required for sorting of specific membrane proteins to the primary cilia. The BBSome complex is required for ciliogenesis but is dispensable for centriolar satellite function. This ciliogenic function is mediated in part by the Rab8 GDP/GTP exchange factor, which localizes to the basal body and contacts the BBSome. Rab8(GTP) enters the primary cilium and promotes extension of the ciliary membrane. Firstly the BBSome associates with the ciliary membrane and binds to RAB3IP/Rabin8,  [...] 
256	NPRL3	9606.ENSP00000483814	NPRL3	Nitrogen permease regulator 3-like protein; GATOR complex protein NPRL3; As a component of the GATOR1 complex functions as an inhibitor of the amino acid-sensing branch of the TORC1 pathway. The GATOR1 complex strongly increases GTP hydrolysis by RRAGA and RRAGB within RRAGC-containing heterodimers, thereby deactivating RRAGs, releasing mTORC1 from lysosomal surface and inhibiting mTORC1 signaling. The GATOR1 complex is negatively regulated by GATOR2 the other GATOR subcomplex in this amino acid-sensing branch of the TORC1 pathway; Belongs to the NPR3 family
257	PRMT9	9606.ENSP00000314396	PRMT9	Protein arginine N-methyltransferase 9; Arginine methyltransferase that can both catalyze the formation of omega-N monomethylarginine (MMA) and symmetrical dimethylarginine (sDMA). Specifically mediates the symmetrical dimethylation of SF3B2. Involved in the regulation of alternative splicing of pre-mRNA; Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
258	GSTK1	9606.ENSP00000431049	GSTK1	Glutathione s-transferase kappa 1; Soluble glutathione S-transferases
259	CXCR6	9606.ENSP00000395704	CXCR6	C-X-C chemokine receptor type 6; Receptor for the C-X-C chemokine CXCL16. Used as a coreceptor by SIVs and by strains of HIV-2 and m-tropic HIV-1
260	C8orf82	9606.ENSP00000436621	C8orf82	UPF0598 protein C8orf82; Chromosome 8 open reading frame 82
261	ITGAV	9606.ENSP00000261023	ITGAV	Integrin alpha-V; The alpha-V (ITGAV) integrins are receptors for vitronectin, cytotactin, fibronectin, fibrinogen, laminin, matrix metalloproteinase-2, osteopontin, osteomodulin, prothrombin, thrombospondin and vWF. They recognize the sequence R-G-D in a wide array of ligands. ITGAV:ITGB3 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling. ITGAV:ITGB3 binds to NRG1 (via EGF domain) and this binding is essential for NRG1-ERBB signaling. ITGAV:ITGB3 binds to FGF1 and this binding is essential for FGF1 signaling. ITGAV:ITGB3 binds to IGF [...] 
262	PSME2	9606.ENSP00000216802	PSME2	Proteasome activator subunit 2 (pa28 beta); Proteasome activator complex subunit 2; Implicated in immunoproteasome assembly and required for efficient antigen processing. The PA28 activator complex enhances the generation of class I binding peptides by altering the cleavage pattern of the proteasome
263	ANXA4	9606.ENSP00000377833	ANXA4	Annexin A4; Calcium/phospholipid-binding protein which promotes membrane fusion and is involved in exocytosis; Annexins
264	SLC7A11	9606.ENSP00000280612	SLC7A11	Cystine/glutamate transporter; Sodium-independent, high-affinity exchange of anionic amino acids with high specificity for anionic form of cystine and glutamate; Belongs to the amino acid-polyamine-organocation (APC) superfamily. L-type amino acid transporter (LAT) (TC 2.A.3.8) family
265	SLCO4A1	9606.ENSP00000217159	SLCO4A1	Solute carrier organic anion transporter family member 4A1; Mediates the Na(+)-independent transport of organic anions such as the thyroid hormones T3 (triiodo-L-thyronine), T4 (thyroxine) and rT3, and of estrone-3-sulfate and taurocholate; Belongs to the organo anion transporter (TC 2.A.60) family
266	DNAJB5	9606.ENSP00000404079	DNAJB5	DnaJ heat shock protein family member B5
267	ACKR3	9606.ENSP00000272928	ACKR3	C-x-c chemokine receptor type 7 (atypical chemokine receptor 3); Atypical chemokine receptor 3; Atypical chemokine receptor that controls chemokine levels and localization via high-affinity chemokine binding that is uncoupled from classic ligand-driven signal transduction cascades, resulting instead in chemokine sequestration, degradation, or transcytosis. Also known as interceptor (internalizing receptor) or chemokine-scavenging receptor or chemokine decoy receptor. Acts as a receptor for chemokines CXCL11 and CXCL12/SDF1. Chemokine binding does not activate G-protein- mediated signal [...] 
268	CAMSAP2	9606.ENSP00000236925	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2; Key microtubule-organizing protein that specifically binds the minus-end of non-centrosomal microtubules and regulates their dynamics and organization. Specifically recognizes growing microtubule minus-ends and autonomously decorates and stabilizes microtubule lattice formed by microtubule minus-end polymerization. Acts on free microtubule minus-ends that are not capped by microtubule-nucleating proteins or other factors and protects microtubule minus-ends from depolymerization. In addition, it also reduces the velocity of microtubule [...] 
269	ABCG1	9606.ENSP00000354995	ABCG1	ATP-binding cassette sub-family G member 1; Transporter involved in macrophage lipid homeostasis. Is an active component of the macrophage lipid export complex. Could also be involved in intracellular lipid transport processes. The role in cellular lipid homeostasis may not be limited to macrophages; ATP binding cassette subfamily G
270	PHF3	9606.ENSP00000262043	PHF3	PHD finger protein 3
271	SERPINB13	9606.ENSP00000341584	SERPINB13	Serpin B13; May play a role in the proliferation or differentiation of keratinocytes; Belongs to the serpin family. Ov-serpin subfamily
272	SCD5	9606.ENSP00000316329	SCD5	Stearoyl-coa desaturase (delta-9 desaturase); Stearoyl-CoA desaturase 5; Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates. Catalyzes the insertion of a cis double bond at the delta-9 position into fatty acyl-CoA substrates including palmitoyl-CoA and stearoyl-CoA. Gives rise to a mixture of 16:1 and 18:1 unsaturated fatty acids
273	RETREG1	9606.ENSP00000304642	FAM134B	Reticulophagy regulator 1; Endoplasmic reticulum-anchored autophagy receptor that mediates ER delivery into lysosomes through sequestration into autophagosomes. Promotes membrane remodeling and ER scission via its membrane bending capacity and targets the fragments into autophagosomes via interaction with ATG8 family proteins. Required for long-term survival of nociceptive and autonomic ganglion neurons
