#queryIndex	queryItem	stringId	preferredName	annotation
180	DUSP23	9606.ENSP00000357087	DUSP23	Dual specificity protein phosphatase 23; Protein phosphatase that mediates dephosphorylation of proteins phosphorylated on Tyr and Ser/Thr residues. In vitro, it can dephosphorylate p44-ERK1 (MAPK3) but not p54 SAPK-beta (MAPK10) in vitro. Able to enhance activation of JNK and p38 (MAPK14); Atypical dual specificity phosphatases
181	CXCL11	9606.ENSP00000306884	CXCL11	C-X-C motif chemokine 11; Chemotactic for interleukin-activated T-cells but not unstimulated T-cells, neutrophils or monocytes. Induces calcium release in activated T-cells. Binds to CXCR3. May play an important role in CNS diseases which involve T-cell recruitment. May play a role in skin immune responses; Belongs to the intercrine alpha (chemokine CxC) family
182	CXCL16	9606.ENSP00000293778	CXCL16	C-X-C motif chemokine 16; Acts as a scavenger receptor on macrophages, which specifically binds to OxLDL (oxidized low density lipoprotein), suggesting that it may be involved in pathophysiology such as atherogenesis (By similarity). Induces a strong chemotactic response. Induces calcium mobilization. Binds to CXCR6/Bonzo; Belongs to the intercrine alpha (chemokine CxC) family
183	RALA	9606.ENSP00000005257	RALA	Ras-related protein Ral-A; Multifunctional GTPase involved in a variety of cellular processes including gene expression, cell migration, cell proliferation, oncogenic transformation and membrane trafficking. Accomplishes its multiple functions by interacting with distinct downstream effectors. Acts as a GTP sensor for GTP-dependent exocytosis of dense core vesicles. The RALA-exocyst complex regulates integrin-dependent membrane raft exocytosis and growth signaling. Key regulator of LPAR1 signaling and competes with GRK2 for binding to LPAR1 thus affecting the signaling properties of th [...] 
184	PRR15	9606.ENSP00000317836	PRR15	Proline-rich protein 15; May have a role in proliferation and/or differentiation
185	MDM2	9606.ENSP00000258149	MDM2	E3 ubiquitin-protein ligase Mdm2; E3 ubiquitin-protein ligase that mediates ubiquitination of p53/TP53, leading to its degradation by the proteasome. Inhibits p53/TP53- and p73/TP73-mediated cell cycle arrest and apoptosis by binding its transcriptional activation domain. Also acts as a ubiquitin ligase E3 toward itself and ARRB1. Permits the nuclear export of p53/TP53. Promotes proteasome-dependent ubiquitin-independent degradation of retinoblastoma RB1 protein. Inhibits DAXX-mediated apoptosis by inducing its ubiquitination and degradation. Component of the TRIM28/KAP1-MDM2-p53/TP53  [...] 
186	FLT1	9606.ENSP00000282397	FLT1	Vascular endothelial growth factor receptor 1; Tyrosine-protein kinase that acts as a cell-surface receptor for VEGFA, VEGFB and PGF, and plays an essential role in the development of embryonic vasculature, the regulation of angiogenesis, cell survival, cell migration, macrophage function, chemotaxis, and cancer cell invasion. May play an essential role as a negative regulator of embryonic angiogenesis by inhibiting excessive proliferation of endothelial cells. Can promote endothelial cell proliferation, survival and angiogenesis in adulthood. Its function in promoting cell proliferati [...] 
187	DDI2	9606.ENSP00000417748	DDI2	DNA damage inducible 1 homolog 2; Belongs to the DDI1 family
188	APLN	9606.ENSP00000391800	APLN	Apelin; Endogenous ligands
189	CDK19	9606.ENSP00000357907	CDK19	Cyclin-dependent kinase 8/11; Cyclin dependent kinase 19; Belongs to the protein kinase superfamily. CMGC Ser/Thr protein kinase family. CDC2/CDKX subfamily
190	GNG2	9606.ENSP00000334448	GNG2	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2; Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems. The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein- effector interaction (By similarity)
191	PLIN2	9606.ENSP00000276914	PLIN2	Perilipin-2; May be involved in development and maintenance of adipose tissue; Perilipins
192	PIGK	9606.ENSP00000359848	PIGK	Phosphatidylinositol glycan anchor biosynthesis class k; GPI-anchor transamidase; Mediates GPI anchoring in the endoplasmic reticulum, by replacing a protein's C-terminal GPI attachment signal peptide with a pre-assembled GPI. During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with the substrate protein; Belongs to the peptidase C13 family
193	TAGLN	9606.ENSP00000432282	TAGLN	Transgelin; Actin cross-linking/gelling protein (By similarity). Involved in calcium interactions and contractile properties of the cell that may contribute to replicative senescence; Belongs to the calponin family
194	PLA2G5	9606.ENSP00000364249	PLA2G5	Calcium-dependent phospholipase A2; PA2 catalyzes the calcium-dependent hydrolysis of the 2- acyl groups in 3-sn-phosphoglycerides. This isozyme hydrolyzes more efficiently L-alpha-1-palmitoyl-2-oleoyl phosphatidylcholine than L-alpha-1-palmitoyl-2-arachidonyl phosphatidylcholine, L- alpha-1-palmitoyl-2-arachidonyl phosphatidylethanolamine, or L- alpha-1-stearoyl-2-arachidonyl phosphatidylinositol. May be involved in the production of lung surfactant, the remodeling or regulation of cardiac muscle
195	ADGRG3	9606.ENSP00000332900	GPR97	Adhesion G protein-coupled receptor G3; Orphan receptor that regulates migration of lymphatic endothelial cells in vitro via the small GTPases RhoA and CDC42. Regulates B-cell development (By similarity). Seems to signal through G-alpha(q)-proteins
197	COL1A2	9606.ENSP00000297268	COL1A2	Collagen alpha-2(I) chain; Type I collagen is a member of group I collagen (fibrillar forming collagen); Belongs to the fibrillar collagen family
198	CXCL11	9606.ENSP00000306884	CXCL11	C-X-C motif chemokine 11; Chemotactic for interleukin-activated T-cells but not unstimulated T-cells, neutrophils or monocytes. Induces calcium release in activated T-cells. Binds to CXCR3. May play an important role in CNS diseases which involve T-cell recruitment. May play a role in skin immune responses; Belongs to the intercrine alpha (chemokine CxC) family
199	IFI35	9606.ENSP00000395590	IFI35	Interferon-induced 35 kDa protein; Not yet known
200	A2M	9606.ENSP00000323929	A2M	Alpha-2-macroglobulin; Is able to inhibit all four classes of proteinases by a unique 'trapping' mechanism. This protein has a peptide stretch, called the 'bait region' which contains specific cleavage sites for different proteinases. When a proteinase cleaves the bait region, a conformational change is induced in the protein which traps the proteinase. The entrapped enzyme remains active against low molecular weight substrates (activity against high molecular weight substrates is greatly reduced). Following cleavage in the bait region, a thioester bond is hydrolyzed and mediates the c [...] 
201	PCSK6	9606.ENSP00000482760	PCSK6	Proprotein convertase subtilisin/kexin type 6; Serine endoprotease that processes various proproteins by cleavage at paired basic amino acids, recognizing the RXXX[KR]R consensus motif. Likely functions in the constitutive secretory pathway, with unique restricted distribution in both neuroendocrine and non-neuroendocrine tissues; Proprotein convertase subtilisin/kexin family
202	ECHS1	9606.ENSP00000357535	ECHS1	Enoyl-CoA hydratase, mitochondrial; Straight-chain enoyl-CoA thioesters from C4 up to at least C16 are processed, although with decreasing catalytic rate. Has high substrate specificity for crotonyl-CoA and moderate specificity for acryloyl-CoA, 3-methylcrotonyl-CoA and methacrylyl-CoA. It is noteworthy that binds tiglyl-CoA, but hydrates only a small amount of this substrate
203	PRKCB	9606.ENSP00000305355	PRKCB	Protein kinase C beta type; Calcium-activated, phospholipid- and diacylglycerol (DAG)-dependent serine/threonine-protein kinase involved in various cellular processes such as regulation of the B-cell receptor (BCR) signalosome, oxidative stress-induced apoptosis, androgen receptor-dependent transcription regulation, insulin signaling and endothelial cells proliferation. Plays a key role in B-cell activation by regulating BCR-induced NF-kappa-B activation. Mediates the activation of the canonical NF-kappa-B pathway (NFKB1) by direct phosphorylation of CARD11/CARMA1 at 'Ser-559', 'Ser-64 [...] 
204	RGS16	9606.ENSP00000356529	RGS16	Regulator of G-protein signaling 16; Regulates G protein-coupled receptor signaling cascades. Inhibits signal transduction by increasing the GTPase activity of G protein alpha subunits, thereby driving them into their inactive GDP-bound form. Plays an important role in the phototransduction cascade by regulating the lifetime and effective concentration of activated transducin alpha. May regulate extra and intracellular mitogenic signals (By similarity)
206	ELOVL4	9606.ENSP00000358831	ELOVL4	Elongation of very long chain fatty acids protein 4; Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. Condensing enzyme that specifically elongates C24:0 and C26:0 acyl-CoAs. May participate in the production of saturated and monounsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and  [...] 
207	HERC5	9606.ENSP00000264350	HERC5	E3 ISG15--protein ligase HERC5; Major E3 ligase for ISG15 conjugation. Acts as a positive regulator of innate antiviral response in cells induced by interferon. Functions as part of the ISGylation machinery that recognizes target proteins in a broad and relatively non-specific manner. Catalyzes ISGylation of IRF3 which results in sustained activation, it attenuates IRF3-PIN1 interaction, which antagonizes IRF3 ubiquitination and degradation, and boosts the antiviral response. Catalyzes ISGylation of influenza A viral NS1 which attenuates virulence; ISGylated NS1 fails to form homodimer [...] 
208	HLX	9606.ENSP00000355870	HLX	H2.0-like homeobox protein; Transcription factor required for TBX21/T-bet-dependent maturation of Th1 cells as well as maintenance of Th1-specific gene expression. Involved in embryogenesis and hematopoiesis (By similarity); Belongs to the H2.0 homeobox family
209	SEMA7A	9606.ENSP00000261918	SEMA7A	Semaphorin 7a (john milton hagen blood group); Semaphorin-7A; Plays an important role in integrin-mediated signaling and functions both in regulating cell migration and immune responses. Promotes formation of focal adhesion complexes, activation of the protein kinase PTK2/FAK1 and subsequent phosphorylation of MAPK1 and MAPK3. Promotes production of proinflammatory cytokines by monocytes and macrophages. Plays an important role in modulating inflammation and T-cell-mediated immune responses. Promotes axon growth in the embryonic olfactory bulb. Promotes attachment, spreading and dendri [...] 
210	LYPD1	9606.ENSP00000380605	LYPD1	Ly6/PLAUR domain-containing protein 1; Believed to act as a modulator of nicotinic acetylcholine receptors (nAChRs) activity. In vitro increases receptor desensitization and decreases affinity for ACh of alpha- 4:beta-2-containing nAChRs. May play a role in the intracellular trafficking of alpha-4:beta-2 and alpha-7-containing nAChRs and may inhibit their expression at the cell surface. May be involved in the control of anxiety; LY6/PLAUR domain containing
211	PLPP3	9606.ENSP00000360296	PPAP2B	Phosphatidate phosphatase; Phospholipid phosphatase 3; Catalyzes the conversion of phosphatidic acid (PA) to diacylglycerol (DG). In addition it hydrolyzes lysophosphatidic acid (LPA), ceramide-1-phosphate (C-1-P) and sphingosine-1- phosphate (S-1-P). The relative catalytic efficiency is LPA = PA > C-1-P > S-1-P. May be involved in cell adhesion and in cell-cell interactions
212	LMNA	9606.ENSP00000357283	LMNA	Prelamin-A/C; Lamins are components of the nuclear lamina, a fibrous layer on the nucleoplasmic side of the inner nuclear membrane, which is thought to provide a framework for the nuclear envelope and may also interact with chromatin. Lamin A and C are present in equal amounts in the lamina of mammals. Plays an important role in nuclear assembly, chromatin organization, nuclear membrane and telomere dynamics. Required for normal development of peripheral nervous system and skeletal muscle and for muscle satellite cell proliferation. Required for osteoblastogenesis and bone formation. A [...] 
213	CADM1	9606.ENSP00000329797	CADM1	Cell adhesion molecule 1; Mediates homophilic cell-cell adhesion in a Ca(2+)- independent manner. Also mediates heterophilic cell-cell adhesion with CADM3 and NECTIN3 in a Ca(2+)-independent manner. Acts as a tumor suppressor in non-small-cell lung cancer (NSCLC) cells. Interaction with CRTAM promotes natural killer (NK) cell cytotoxicity and interferon-gamma (IFN-gamma) secretion by CD8+ cells in vitro as well as NK cell-mediated rejection of tumors expressing CADM3 in vivo. May contribute to the less invasive phenotypes of lepidic growth tumor cells. In mast cells, may mediate attach [...] 
214	METTL26	9606.ENSP00000440765	C16orf13	Methyltransferase-like 26; Chromosome 16 open reading frame 13
215	SYNJ2	9606.ENSP00000347792	SYNJ2	Synaptojanin-2; Inositol 5-phosphatase which may be involved in distinct membrane trafficking and signal transduction pathways. May mediate the inhibitory effect of Rac1 on endocytosis; Belongs to the synaptojanin family
216	PLAU	9606.ENSP00000361850	PLAU	Urokinase-type plasminogen activator; Specifically cleaves the zymogen plasminogen to form the active enzyme plasmin
217	IFIH1	9606.ENSP00000263642	IFIH1	Interferon-induced helicase C domain-containing protein 1; Innate immune receptor which acts as a cytoplasmic sensor of viral nucleic acids and plays a major role in sensing viral infection and in the activation of a cascade of antiviral responses including the induction of type I interferons and proinflammatory cytokines. Its ligands include mRNA lacking 2'-O- methylation at their 5' cap and long-dsRNA (>1 kb in length). Upon ligand binding it associates with mitochondria antiviral signaling protein (MAVS/IPS1) which activates the IKK-related kinases: TBK1 and IKBKE which phosphorylat [...] 
218	CAMK1	9606.ENSP00000256460	CAMK1	Calcium/calmodulin-dependent protein kinase type 1; Calcium/calmodulin-dependent protein kinase that operates in the calcium-triggered CaMKK-CaMK1 signaling cascade and, upon calcium influx, regulates transcription activators activity, cell cycle, hormone production, cell differentiation, actin filament organization and neurite outgrowth. Recognizes the substrate consensus sequence [MVLIF]-x-R-x(2)-[ST]-x(3)-[MVLIF]. Regulates axonal extension and growth cone motility in hippocampal and cerebellar nerve cells. Upon NMDA receptor-mediated Ca(2+) elevation, promotes dendritic growth in h [...] 
219	MAP4	9606.ENSP00000353375	MAP4	Microtubule-associated protein 4; Non-neuronal microtubule-associated protein. Promotes microtubule assembly
220	COL15A1	9606.ENSP00000364140	COL15A1	Collagen alpha-1(XV) chain; Structural protein that stabilizes microvessels and muscle cells, both in heart and in skeletal muscle; Collagen proteoglycans
221	HINT2	9606.ENSP00000259667	HINT2	Histidine triad nucleotide-binding protein 2, mitochondrial; Hydrolase probably involved in steroid biosynthesis. May play a role in apoptosis. Has adenosine phosphoramidase activity; Belongs to the HINT family
222	HAPLN1	9606.ENSP00000274341	HAPLN1	Hyaluronan and proteoglycan link protein 1; Stabilizes the aggregates of proteoglycan monomers with hyaluronic acid in the extracellular cartilage matrix; V-set domain containing
223	YIPF5	9606.ENSP00000274496	YIPF5	Protein YIPF5; Plays a role in transport between endoplasmic reticulum and Golgi; Yip1 domain containing
224	GNA12	9606.ENSP00000275364	GNA12	Guanine nucleotide-binding protein subunit alpha-12; Guanine nucleotide-binding proteins (G proteins) are involved as modulators or transducers in various transmembrane signaling systems. Activates effector molecule RhoA by binding and activating RhoGEFs (ARHGEF12/LARG). GNA12-dependent Rho signaling subsequently regulates transcription factor AP-1 (activating protein-1) (By similarity). GNA12-dependent Rho signaling also regulates protein phosphatese 2A activation causing dephosphorylation of its target proteins. Promotes tumor cell invasion and metastasis by activating RhoA/ROCK sign [...] 
225	GABBR2	9606.ENSP00000259455	GABBR2	Gamma-aminobutyric acid type B receptor subunit 2; Component of a heterodimeric G-protein coupled receptor for GABA, formed by GABBR1 and GABBR2. Within the heterodimeric GABA receptor, only GABBR1 seems to bind agonists, while GABBR2 mediates coupling to G proteins. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling inhibits adenylate cyclase, stimulates phospholipase A2, activates potassium channels, inactivates voltage-depend [...] 
226	NDRG3	9606.ENSP00000345292	NDRG3	Protein NDRG3; NDRG family member 3; Belongs to the NDRG family
227	LYVE1	9606.ENSP00000256178	LYVE1	Lymphatic vessel endothelial hyaluronic acid receptor 1; Ligand-specific transporter trafficking between intracellular organelles (TGN) and the plasma membrane. Plays a role in autocrine regulation of cell growth mediated by growth regulators containing cell surface retention sequence binding (CRS). May act as a hyaluronan (HA) transporter, either mediating its uptake for catabolism within lymphatic endothelial cells themselves, or its transport into the lumen of afferent lymphatic vessels for subsequent re-uptake and degradation in lymph nodes
228	TRAPPC6A	9606.ENSP00000006275	TRAPPC6A	Trafficking protein particle complex subunit 6A; May play a role in vesicular transport during the biogenesis of melanosomes; Trafficking protein particle complex
229	ISG15	9606.ENSP00000368699	ISG15	Ubiquitin cross-reactive protein; Ubiquitin-like protein ISG15; Ubiquitin-like protein which plays a key role in the innate immune response to viral infection either via its conjugation to a target protein (ISGylation) or via its action as a free or unconjugated protein. ISGylation involves a cascade of enzymatic reactions involving E1, E2, and E3 enzymes which catalyze the conjugation of ISG15 to a lysine residue in the target protein. Its target proteins include IFIT1, MX1/MxA, PPM1B, UBE2L6, UBA7, CHMP5, CHMP2A, CHMP4B and CHMP6. Can also isgylate: EIF2AK2/PKR which results in its a [...] 
230	ANGPT2	9606.ENSP00000314897	ANGPT2	Angiopoietin-2; Binds to TEK/TIE2, competing for the ANGPT1 binding site, and modulating ANGPT1 signaling. Can induce tyrosine phosphorylation of TEK/TIE2 in the absence of ANGPT1. In the absence of angiogenic inducers, such as VEGF, ANGPT2-mediated loosening of cell-matrix contacts may induce endothelial cell apoptosis with consequent vascular regression. In concert with VEGF, it may facilitate endothelial cell migration and proliferation, thus serving as a permissive angiogenic signal; Fibrinogen C domain containing
231	SAMD9L	9606.ENSP00000326247	SAMD9L	Sterile alpha motif domain-containing protein 9-like; May be involved in endosome fusion. Mediates down- regulation of growth factor signaling via internalization of growth factor receptors; Sterile alpha motif domain containing
232	BBS9	9606.ENSP00000242067	BBS9	Bardet-biedl syndrome 9 protein; Protein PTHB1; The BBSome complex is thought to function as a coat complex required for sorting of specific membrane proteins to the primary cilia. The BBSome complex is required for ciliogenesis but is dispensable for centriolar satellite function. This ciliogenic function is mediated in part by the Rab8 GDP/GTP exchange factor, which localizes to the basal body and contacts the BBSome. Rab8(GTP) enters the primary cilium and promotes extension of the ciliary membrane. Firstly the BBSome associates with the ciliary membrane and binds to RAB3IP/Rabin8,  [...] 
233	DIPK2B	9606.ENSP00000381086	CXorf36	Deleted in autism-related protein 1; Chromosome X open reading frame 36
234	NPRL3	9606.ENSP00000483814	NPRL3	Nitrogen permease regulator 3-like protein; GATOR complex protein NPRL3; As a component of the GATOR1 complex functions as an inhibitor of the amino acid-sensing branch of the TORC1 pathway. The GATOR1 complex strongly increases GTP hydrolysis by RRAGA and RRAGB within RRAGC-containing heterodimers, thereby deactivating RRAGs, releasing mTORC1 from lysosomal surface and inhibiting mTORC1 signaling. The GATOR1 complex is negatively regulated by GATOR2 the other GATOR subcomplex in this amino acid-sensing branch of the TORC1 pathway; Belongs to the NPR3 family
235	PRMT9	9606.ENSP00000314396	PRMT9	Protein arginine N-methyltransferase 9; Arginine methyltransferase that can both catalyze the formation of omega-N monomethylarginine (MMA) and symmetrical dimethylarginine (sDMA). Specifically mediates the symmetrical dimethylation of SF3B2. Involved in the regulation of alternative splicing of pre-mRNA; Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
236	OAS2	9606.ENSP00000342278	OAS2	2'-5'-oligoadenylate synthetase 2; 2'-5'-oligoadenylate synthase 2; Interferon-induced, dsRNA-activated antiviral enzyme which plays a critical role in cellular innate antiviral response. In addition, it may also play a role in other cellular processes such as apoptosis, cell growth, differentiation and gene regulation. Synthesizes higher oligomers of 2'-5'-oligoadenylates (2-5A) from ATP which then bind to the inactive monomeric form of ribonuclease L (RNase L) leading to its dimerization and subsequent activation. Activation of RNase L leads to degradation of cellular as well as vira [...] 
237	GSTK1	9606.ENSP00000431049	GSTK1	Glutathione s-transferase kappa 1; Soluble glutathione S-transferases
238	CXCR6	9606.ENSP00000395704	CXCR6	C-X-C chemokine receptor type 6; Receptor for the C-X-C chemokine CXCL16. Used as a coreceptor by SIVs and by strains of HIV-2 and m-tropic HIV-1
239	C8orf82	9606.ENSP00000436621	C8orf82	UPF0598 protein C8orf82; Chromosome 8 open reading frame 82
240	ITGAV	9606.ENSP00000261023	ITGAV	Integrin alpha-V; The alpha-V (ITGAV) integrins are receptors for vitronectin, cytotactin, fibronectin, fibrinogen, laminin, matrix metalloproteinase-2, osteopontin, osteomodulin, prothrombin, thrombospondin and vWF. They recognize the sequence R-G-D in a wide array of ligands. ITGAV:ITGB3 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling. ITGAV:ITGB3 binds to NRG1 (via EGF domain) and this binding is essential for NRG1-ERBB signaling. ITGAV:ITGB3 binds to FGF1 and this binding is essential for FGF1 signaling. ITGAV:ITGB3 binds to IGF [...] 
241	NDRG4	9606.ENSP00000377823	NDRG4	Ndrg family member 4; Protein NDRG4; Contributes to the maintenance of intracerebral BDNF levels within the normal range, which is necessary for the preservation of spatial learning and the resistance to neuronal cell death caused by ischemic stress (By similarity). May enhance growth factor-induced ERK1 and ERK2 phosphorylation, including that induced by PDGF and FGF. May attenuate NGF-promoted ELK1 phosphorylation in a microtubule-dependent manner
242	PSME2	9606.ENSP00000216802	PSME2	Proteasome activator subunit 2 (pa28 beta); Proteasome activator complex subunit 2; Implicated in immunoproteasome assembly and required for efficient antigen processing. The PA28 activator complex enhances the generation of class I binding peptides by altering the cleavage pattern of the proteasome
243	ANXA4	9606.ENSP00000377833	ANXA4	Annexin A4; Calcium/phospholipid-binding protein which promotes membrane fusion and is involved in exocytosis; Annexins
244	IFIT3	9606.ENSP00000360883	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3; IFN-induced antiviral protein which acts as an inhibitor of cellular as well as viral processes, cell migration, proliferation, signaling, and viral replication. Enhances MAVS- mediated host antiviral responses by serving as an adapter bridging TBK1 to MAVS which leads to the activation of TBK1 and phosphorylation of IRF3 and phosphorylated IRF3 translocates into nucleus to promote antiviral gene transcription. Exihibits an antiproliferative activity via the up-regulation of cell cycle negative regulators CDKN1A/p21 and CDKN1 [...] 
245	SLCO4A1	9606.ENSP00000217159	SLCO4A1	Solute carrier organic anion transporter family member 4A1; Mediates the Na(+)-independent transport of organic anions such as the thyroid hormones T3 (triiodo-L-thyronine), T4 (thyroxine) and rT3, and of estrone-3-sulfate and taurocholate; Belongs to the organo anion transporter (TC 2.A.60) family
246	DNAJB5	9606.ENSP00000404079	DNAJB5	DnaJ heat shock protein family member B5
247	ACKR3	9606.ENSP00000272928	ACKR3	C-x-c chemokine receptor type 7 (atypical chemokine receptor 3); Atypical chemokine receptor 3; Atypical chemokine receptor that controls chemokine levels and localization via high-affinity chemokine binding that is uncoupled from classic ligand-driven signal transduction cascades, resulting instead in chemokine sequestration, degradation, or transcytosis. Also known as interceptor (internalizing receptor) or chemokine-scavenging receptor or chemokine decoy receptor. Acts as a receptor for chemokines CXCL11 and CXCL12/SDF1. Chemokine binding does not activate G-protein- mediated signal [...] 
248	CAMSAP2	9606.ENSP00000236925	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2; Key microtubule-organizing protein that specifically binds the minus-end of non-centrosomal microtubules and regulates their dynamics and organization. Specifically recognizes growing microtubule minus-ends and autonomously decorates and stabilizes microtubule lattice formed by microtubule minus-end polymerization. Acts on free microtubule minus-ends that are not capped by microtubule-nucleating proteins or other factors and protects microtubule minus-ends from depolymerization. In addition, it also reduces the velocity of microtubule [...] 
249	ABCG1	9606.ENSP00000354995	ABCG1	ATP-binding cassette sub-family G member 1; Transporter involved in macrophage lipid homeostasis. Is an active component of the macrophage lipid export complex. Could also be involved in intracellular lipid transport processes. The role in cellular lipid homeostasis may not be limited to macrophages; ATP binding cassette subfamily G
250	SP110	9606.ENSP00000258381	SP110	Sp110 nuclear body protein; Transcription factor. May be a nuclear hormone receptor coactivator. Enhances transcription of genes with retinoic acid response elements (RARE); Bromodomain containing
251	PARP9	9606.ENSP00000353512	PARP9	Poly [ADP-ribose] polymerase 9; ADP-ribosyltransferase which, in association with E3 ligase DTX3L, plays a role in DNA damage repair and in immune responses including interferon-mediated antiviral defenses. Within the complex, enhances DTX3L E3 ligase activity which is further enhanced by PARP9 binding to poly(ADP- ribose). In association with DTX3L and in presence of E1 and E2 enzymes, mediates NAD(+)-dependent mono-ADP- ribosylation of ubiquitin which prevents ubiquitin conjugation to substrates such as histones. During DNA repair, PARP1 recruits PARP9/BAL1-DTX3L complex to DNA damag [...] 
252	CLIC2	9606.ENSP00000358460	CLIC2	Chloride intracellular channel protein 2; Can insert into membranes and form chloride ion channels. Channel activity depends on the pH. Membrane insertion seems to be redox-regulated and may occur only under oxydizing conditions. Modulates the activity of RYR2 and inhibits calcium influx
253	TFPI	9606.ENSP00000233156	TFPI	Tissue factor pathway inhibitor; Inhibits factor X (X(a)) directly and, in a Xa-dependent way, inhibits VIIa/tissue factor activity, presumably by forming a quaternary Xa/LACI/VIIa/TF complex. It possesses an antithrombotic action and also the ability to associate with lipoproteins in plasma
254	PDGFC	9606.ENSP00000422464	PDGFC	Platelet-derived growth factor C; Growth factor that plays an essential role in the regulation of embryonic development, cell proliferation, cell migration, survival and chemotaxis. Potent mitogen and chemoattractant for cells of mesenchymal origin. Required for normal skeleton formation during embryonic development, especially for normal development of the craniofacial skeleton and for normal development of the palate. Required for normal skin morphogenesis during embryonic development. Plays an important role in wound healing, where it appears to be involved in three stages: inflamma [...] 
255	GSPT1	9606.ENSP00000398131	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A; Involved in translation termination in response to the termination codons UAA, UAG and UGA. Stimulates the activity of ERF1. Involved in regulation of mammalian cell growth. Component of the transient SURF complex which recruits UPF1 to stalled ribosomes in the context of nonsense-mediated decay (NMD) of mRNAs containing premature stop codons; Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. ERF3 subfamily
256	R3HDM2	9606.ENSP00000317903	R3HDM2	R3H domain-containing protein 2; R3H domain containing 2
257	RSAD2	9606.ENSP00000371471	RSAD2	Radical S-adenosyl methionine domain-containing protein 2; Interferon-inducible iron-sulfur (4FE-4S) cluster- binding antiviral protein which plays a major role in the cell antiviral state induced by type I and type II interferon. Can inhibit a wide range of DNA and RNA viruses, including human cytomegalovirus (HCMV), hepatitis C virus (HCV), west Nile virus (WNV), dengue virus, sindbis virus, influenza A virus, sendai virus, vesicular stomatitis virus (VSV), and human immunodeficiency virus (HIV-1). Displays antiviral activity against influenza A virus by inhibiting the budding of the [...] 
258	NEK1	9606.ENSP00000424757	NEK1	Nima (never in mitosis gene a)-related kinase 1/4/5; Serine/threonine-protein kinase Nek1; Phosphorylates serines and threonines, but also appears to possess tyrosine kinase activity (By similarity). Involved in DNA damage checkpoint control and for proper DNA damage repair. In response to injury that includes DNA damage, NEK1 phosphorylates VDAC1 to limit mitochondrial cell death. May be implicated in the control of meiosis (By similarity). Involved in cilium assembly
259	IFI27	9606.ENSP00000483430	IFI27	Interferon alpha-inducible protein 27, mitochondrial; Promotes cell death. Mediates IFN-induced apoptosis characterized by a rapid and robust release of cytochrome C from the mitochondria and activation of BAX and caspases 2, 3, 6, 8 and 9
260	COL8A1	9606.ENSP00000261037	COL8A1	Collagen alpha-1(VIII) chain; Macromolecular component of the subendothelium. Major component of the Descemet's membrane (basement membrane) of corneal endothelial cells. Also component of the endothelia of blood vessels. Necessary for migration and proliferation of vascular smooth muscle cells and thus, has a potential role in the maintenance of vessel wall integrity and structure, in particular in atherogenesis; Collagens
261	ANGPT2	9606.ENSP00000314897	ANGPT2	Angiopoietin-2; Binds to TEK/TIE2, competing for the ANGPT1 binding site, and modulating ANGPT1 signaling. Can induce tyrosine phosphorylation of TEK/TIE2 in the absence of ANGPT1. In the absence of angiogenic inducers, such as VEGF, ANGPT2-mediated loosening of cell-matrix contacts may induce endothelial cell apoptosis with consequent vascular regression. In concert with VEGF, it may facilitate endothelial cell migration and proliferation, thus serving as a permissive angiogenic signal; Fibrinogen C domain containing
262	GEM	9606.ENSP00000297596	GEM	GTP-binding protein GEM; Could be a regulatory protein, possibly participating in receptor-mediated signal transduction at the plasma membrane. Has guanine nucleotide-binding activity but undetectable intrinsic GTPase activity; RGK type GTPase family
263	RIGI	9606.ENSP00000369213	DDX58	Probable ATP-dependent RNA helicase DDX58; Innate immune receptor which acts as a cytoplasmic sensor of viral nucleic acids and plays a major role in sensing viral infection and in the activation of a cascade of antiviral responses including the induction of type I interferons and proinflammatory cytokines. Its ligands include: 5'- triphosphorylated ssRNA and dsRNA and short dsRNA (<1 kb in length). In addition to the 5'-triphosphate moiety, blunt-end base pairing at the 5'-end of the RNA is very essential. Overhangs at the non-triphosphorylated end of the dsRNA RNA have no major impac [...] 
